"Gene"	"Plate96"	"Row96"	"Column96"	"Plate384"	"Row384"	"Column384"	"Plate1536"	"Row1536"	"Column1536"	"Plate6144"	"Row6144"	"Column6144"
"rnhA"	"13"	"A"	"02"	"4"	"A"	"03"	"1"	"0B"	"06"	"1"	"0D"	"11"
"pitB"	"17"	"A"	"02"	"5"	"A"	"03"	"2"	"0B"	"06"	"2"	"0D"	"12"
"seqA"	"10"	"A"	"02"	"3"	"A"	"04"	"1"	"0B"	"07"	"1"	"0D"	"13"
"b3218"	"18"	"A"	"02"	"5"	"A"	"04"	"2"	"0B"	"07"	"2"	"0D"	"14"
"nfrB"	"14"	"A"	"02"	"4"	"A"	"04"	"1"	"0B"	"08"	"1"	"0D"	"15"
"b3218"	"18"	"A"	"02"	"5"	"A"	"04"	"2"	"0B"	"08"	"2"	"0D"	"16"
"msbB"	"9"	"A"	"03"	"3"	"A"	"05"	"1"	"0B"	"09"	"1"	"0D"	"17"
"fecA"	"17"	"A"	"03"	"5"	"A"	"05"	"2"	"0B"	"09"	"2"	"0D"	"18"
"dinJ"	"13"	"A"	"03"	"4"	"A"	"05"	"1"	"0B"	"10"	"1"	"0D"	"19"
"fecA"	"17"	"A"	"03"	"5"	"A"	"05"	"2"	"0B"	"10"	"2"	"0D"	"20"
"helD"	"10"	"A"	"03"	"3"	"A"	"06"	"1"	"0B"	"11"	"1"	"0D"	"21"
"kefF"	"18"	"A"	"03"	"5"	"A"	"06"	"2"	"0B"	"11"	"2"	"0D"	"22"
"b0255"	"14"	"A"	"03"	"4"	"A"	"06"	"1"	"0B"	"12"	"1"	"0D"	"23"
"kefF"	"18"	"A"	"03"	"5"	"A"	"06"	"2"	"0B"	"12"	"2"	"0D"	"24"
"pgsA"	"9"	"A"	"04"	"3"	"A"	"07"	"1"	"0B"	"13"	"1"	"0D"	"25"
"ychM"	"17"	"A"	"04"	"5"	"A"	"07"	"2"	"0B"	"13"	"2"	"0D"	"26"
"ybgH"	"13"	"A"	"04"	"4"	"A"	"07"	"1"	"0B"	"14"	"1"	"0D"	"27"
"ychM"	"17"	"A"	"04"	"5"	"A"	"07"	"2"	"0B"	"14"	"2"	"0D"	"28"
"metG"	"10"	"A"	"04"	"3"	"A"	"08"	"1"	"0B"	"15"	"1"	"0D"	"29"
"dusB"	"18"	"A"	"04"	"5"	"A"	"08"	"2"	"0B"	"15"	"2"	"0D"	"30"
"yagE"	"14"	"A"	"04"	"4"	"A"	"08"	"1"	"0B"	"16"	"1"	"0D"	"31"
"dusB"	"18"	"A"	"04"	"5"	"A"	"08"	"2"	"0B"	"16"	"2"	"0D"	"32"
"lepA"	"9"	"A"	"05"	"3"	"A"	"09"	"1"	"0B"	"17"	"1"	"0D"	"33"
"xasA"	"17"	"A"	"05"	"5"	"A"	"09"	"2"	"0B"	"17"	"2"	"0D"	"34"
"ybiS"	"13"	"A"	"05"	"4"	"A"	"09"	"1"	"0B"	"18"	"1"	"0D"	"35"
"xasA"	"17"	"A"	"05"	"5"	"A"	"09"	"2"	"0B"	"18"	"2"	"0D"	"36"
"yejL"	"10"	"A"	"05"	"3"	"A"	"10"	"1"	"0B"	"19"	"1"	"0D"	"37"
"ribC"	"18"	"A"	"05"	"5"	"A"	"10"	"2"	"0B"	"19"	"2"	"0D"	"38"
"b0540"	"14"	"A"	"05"	"4"	"A"	"10"	"1"	"0B"	"20"	"1"	"0D"	"39"
"ribC"	"18"	"A"	"05"	"5"	"A"	"10"	"2"	"0B"	"20"	"2"	"0D"	"40"
"nlpD"	"9"	"A"	"06"	"3"	"A"	"11"	"1"	"0B"	"21"	"1"	"0D"	"41"
"chbA"	"17"	"A"	"06"	"5"	"A"	"11"	"2"	"0B"	"21"	"2"	"0D"	"42"
"ymfE"	"13"	"A"	"06"	"4"	"A"	"11"	"1"	"0B"	"22"	"1"	"0D"	"43"
"chbA"	"17"	"A"	"06"	"5"	"A"	"11"	"2"	"0B"	"22"	"2"	"0D"	"44"
"btuB"	"10"	"A"	"06"	"3"	"A"	"12"	"1"	"0B"	"23"	"1"	"0D"	"45"
"thiL"	"18"	"A"	"06"	"5"	"A"	"12"	"2"	"0B"	"23"	"2"	"0D"	"46"
"cusC"	"14"	"A"	"06"	"4"	"A"	"12"	"1"	"0B"	"24"	"1"	"0D"	"47"
"thiL"	"18"	"A"	"06"	"5"	"A"	"12"	"2"	"0B"	"24"	"2"	"0D"	"48"
"lgt"	"9"	"A"	"07"	"3"	"A"	"13"	"1"	"0B"	"25"	"1"	"0D"	"49"
"b1997"	"17"	"A"	"07"	"5"	"A"	"13"	"2"	"0B"	"25"	"2"	"0D"	"50"
"minC"	"13"	"A"	"07"	"4"	"A"	"13"	"1"	"0B"	"26"	"1"	"0D"	"51"
"b1997"	"17"	"A"	"07"	"5"	"A"	"13"	"2"	"0B"	"26"	"2"	"0D"	"52"
"ypjA"	"10"	"A"	"07"	"3"	"A"	"14"	"1"	"0B"	"27"	"1"	"0D"	"53"
"gst"	"18"	"A"	"07"	"5"	"A"	"14"	"2"	"0B"	"27"	"2"	"0D"	"54"
"ybdR"	"14"	"A"	"07"	"4"	"A"	"14"	"1"	"0B"	"28"	"1"	"0D"	"55"
"gst"	"18"	"A"	"07"	"5"	"A"	"14"	"2"	"0B"	"28"	"2"	"0D"	"56"
"prfB"	"9"	"A"	"08"	"3"	"A"	"15"	"1"	"0B"	"29"	"1"	"0D"	"57"
"mtr"	"17"	"A"	"08"	"5"	"A"	"15"	"2"	"0B"	"29"	"2"	"0D"	"58"
"ycgK"	"13"	"A"	"08"	"4"	"A"	"15"	"1"	"0B"	"30"	"1"	"0D"	"59"
"mtr"	"17"	"A"	"08"	"5"	"A"	"15"	"2"	"0B"	"30"	"2"	"0D"	"60"
"pinH"	"10"	"A"	"08"	"3"	"A"	"16"	"1"	"0B"	"31"	"1"	"0D"	"61"
"nrdB"	"18"	"A"	"08"	"5"	"A"	"16"	"2"	"0B"	"31"	"2"	"0D"	"62"
"ybeR"	"14"	"A"	"08"	"4"	"A"	"16"	"1"	"0B"	"32"	"1"	"0D"	"63"
"nrdB"	"18"	"A"	"08"	"5"	"A"	"16"	"2"	"0B"	"32"	"2"	"0D"	"64"
"plsC"	"9"	"A"	"09"	"3"	"A"	"17"	"1"	"0B"	"33"	"1"	"0D"	"65"
"cadB"	"17"	"A"	"09"	"5"	"A"	"17"	"2"	"0B"	"33"	"2"	"0D"	"66"
"ldhA"	"13"	"A"	"09"	"4"	"A"	"17"	"1"	"0B"	"34"	"1"	"0D"	"67"
"cadB"	"17"	"A"	"09"	"5"	"A"	"17"	"2"	"0B"	"34"	"2"	"0D"	"68"
"yqaB"	"10"	"A"	"09"	"3"	"A"	"18"	"1"	"0B"	"35"	"1"	"0D"	"69"
"nrdH"	"18"	"A"	"09"	"5"	"A"	"18"	"2"	"0B"	"35"	"2"	"0D"	"70"
"ybeU"	"14"	"A"	"09"	"4"	"A"	"18"	"1"	"0B"	"36"	"1"	"0D"	"71"
"nrdH"	"18"	"A"	"09"	"5"	"A"	"18"	"2"	"0B"	"36"	"2"	"0D"	"72"
"rbfA"	"9"	"A"	"10"	"3"	"A"	"19"	"1"	"0B"	"37"	"1"	"0D"	"73"
"treB"	"17"	"A"	"10"	"5"	"A"	"19"	"2"	"0B"	"37"	"2"	"0D"	"74"
"yddH"	"13"	"A"	"10"	"4"	"A"	"19"	"1"	"0B"	"38"	"1"	"0D"	"75"
"treB"	"17"	"A"	"10"	"5"	"A"	"19"	"2"	"0B"	"38"	"2"	"0D"	"76"
"ygaD"	"10"	"A"	"10"	"3"	"A"	"20"	"1"	"0B"	"39"	"1"	"0D"	"77"
"aceK"	"18"	"A"	"10"	"5"	"A"	"20"	"2"	"0B"	"39"	"2"	"0D"	"78"
"ubiF"	"14"	"A"	"10"	"4"	"A"	"20"	"1"	"0B"	"40"	"1"	"0D"	"79"
"aceK"	"18"	"A"	"10"	"5"	"A"	"20"	"2"	"0B"	"40"	"2"	"0D"	"80"
"glgB"	"9"	"A"	"11"	"3"	"A"	"21"	"1"	"0B"	"41"	"1"	"0D"	"81"
"ydiU"	"17"	"A"	"11"	"5"	"A"	"21"	"2"	"0B"	"41"	"2"	"0D"	"82"
"ydeI"	"13"	"A"	"11"	"4"	"A"	"21"	"1"	"0B"	"42"	"1"	"0D"	"83"
"ydiU"	"17"	"A"	"11"	"5"	"A"	"21"	"2"	"0B"	"42"	"2"	"0D"	"84"
"ygcB"	"10"	"A"	"11"	"3"	"A"	"22"	"1"	"0B"	"43"	"1"	"0D"	"85"
"aphA"	"18"	"A"	"11"	"5"	"A"	"22"	"2"	"0B"	"43"	"2"	"0D"	"86"
"ybhE"	"14"	"A"	"11"	"4"	"A"	"22"	"1"	"0B"	"44"	"1"	"0D"	"87"
"aphA"	"18"	"A"	"11"	"5"	"A"	"22"	"2"	"0B"	"44"	"2"	"0D"	"88"
"Empty"	"9"	"A"	"12"	"3"	"A"	"23"	"1"	"0B"	"45"	"1"	"0D"	"89"
"Empty"	"17"	"A"	"12"	"5"	"A"	"23"	"2"	"0B"	"45"	"2"	"0D"	"90"
"Empty"	"13"	"A"	"12"	"4"	"A"	"23"	"1"	"0B"	"46"	"1"	"0D"	"91"
"Empty"	"17"	"A"	"12"	"5"	"A"	"23"	"2"	"0B"	"46"	"2"	"0D"	"92"
"Empty"	"10"	"A"	"12"	"3"	"A"	"24"	"1"	"0B"	"47"	"1"	"0D"	"93"
"Empty"	"18"	"A"	"12"	"5"	"A"	"24"	"2"	"0B"	"47"	"2"	"0D"	"94"
"Empty"	"14"	"A"	"12"	"4"	"A"	"24"	"1"	"0B"	"48"	"1"	"0D"	"95"
"Empty"	"18"	"A"	"12"	"5"	"A"	"24"	"2"	"0B"	"48"	"2"	"0D"	"96"
"ycjL"	"3"	"A"	"01"	"1"	"B"	"01"	"1"	"0C"	"01"	"1"	"0E"	"01"
"ycjL"	"3"	"A"	"01"	"1"	"B"	"01"	"1"	"0C"	"01"	"1"	"0E"	"02"
"yigI"	"7"	"A"	"01"	"2"	"B"	"01"	"1"	"0C"	"02"	"1"	"0E"	"03"
"yigI"	"7"	"A"	"01"	"2"	"B"	"01"	"1"	"0C"	"02"	"1"	"0E"	"04"
"nuoM"	"4"	"A"	"01"	"1"	"B"	"02"	"1"	"0C"	"03"	"1"	"0E"	"05"
"nuoM"	"4"	"A"	"01"	"1"	"B"	"02"	"1"	"0C"	"03"	"1"	"0E"	"06"
"yhbQ"	"8"	"A"	"01"	"2"	"B"	"02"	"1"	"0C"	"04"	"1"	"0E"	"07"
"yhbQ"	"8"	"A"	"01"	"2"	"B"	"02"	"1"	"0C"	"04"	"1"	"0E"	"08"
"ycjX"	"3"	"A"	"02"	"1"	"B"	"03"	"1"	"0C"	"05"	"1"	"0E"	"09"
"ycjX"	"3"	"A"	"02"	"1"	"B"	"03"	"1"	"0C"	"05"	"1"	"0E"	"10"
"rhtB"	"7"	"A"	"02"	"2"	"B"	"03"	"1"	"0C"	"06"	"1"	"0E"	"11"
"rhtB"	"7"	"A"	"02"	"2"	"B"	"03"	"1"	"0C"	"06"	"1"	"0E"	"12"
"insB_4"	"4"	"A"	"02"	"1"	"B"	"04"	"1"	"0C"	"07"	"1"	"0E"	"13"
"insB_4"	"4"	"A"	"02"	"1"	"B"	"04"	"1"	"0C"	"07"	"1"	"0E"	"14"
"yhbU"	"8"	"A"	"02"	"2"	"B"	"04"	"1"	"0C"	"08"	"1"	"0E"	"15"
"yhbU"	"8"	"A"	"02"	"2"	"B"	"04"	"1"	"0C"	"08"	"1"	"0E"	"16"
"yncE"	"3"	"A"	"03"	"1"	"B"	"05"	"1"	"0C"	"09"	"1"	"0E"	"17"
"yncE"	"3"	"A"	"03"	"1"	"B"	"05"	"1"	"0C"	"09"	"1"	"0E"	"18"
"hemB"	"7"	"A"	"03"	"2"	"B"	"05"	"1"	"0C"	"10"	"1"	"0E"	"19"
"hemB"	"7"	"A"	"03"	"2"	"B"	"05"	"1"	"0C"	"10"	"1"	"0E"	"20"
"hydN"	"4"	"A"	"03"	"1"	"B"	"06"	"1"	"0C"	"11"	"1"	"0E"	"21"
"hydN"	"4"	"A"	"03"	"1"	"B"	"06"	"1"	"0C"	"11"	"1"	"0E"	"22"
"b0671"	"8"	"A"	"03"	"2"	"B"	"06"	"1"	"0C"	"12"	"1"	"0E"	"23"
"b0671"	"8"	"A"	"03"	"2"	"B"	"06"	"1"	"0C"	"12"	"1"	"0E"	"24"
"yneJ"	"3"	"A"	"04"	"1"	"B"	"07"	"1"	"0C"	"13"	"1"	"0E"	"25"
"yneJ"	"3"	"A"	"04"	"1"	"B"	"07"	"1"	"0C"	"13"	"1"	"0E"	"26"
"entD"	"7"	"A"	"04"	"2"	"B"	"07"	"1"	"0C"	"14"	"1"	"0E"	"27"
"entD"	"7"	"A"	"04"	"2"	"B"	"07"	"1"	"0C"	"14"	"1"	"0E"	"28"
"hycB"	"4"	"A"	"04"	"1"	"B"	"08"	"1"	"0C"	"15"	"1"	"0E"	"29"
"hycB"	"4"	"A"	"04"	"1"	"B"	"08"	"1"	"0C"	"15"	"1"	"0E"	"30"
"rhsE"	"8"	"A"	"04"	"2"	"B"	"08"	"1"	"0C"	"16"	"1"	"0E"	"31"
"rhsE"	"8"	"A"	"04"	"2"	"B"	"08"	"1"	"0C"	"16"	"1"	"0E"	"32"
"ydiQ"	"3"	"A"	"05"	"1"	"B"	"09"	"1"	"0C"	"17"	"1"	"0E"	"33"
"ydiQ"	"3"	"A"	"05"	"1"	"B"	"09"	"1"	"0C"	"17"	"1"	"0E"	"34"
"lipA"	"7"	"A"	"05"	"2"	"B"	"09"	"1"	"0C"	"18"	"1"	"0E"	"35"
"lipA"	"7"	"A"	"05"	"2"	"B"	"09"	"1"	"0C"	"18"	"1"	"0E"	"36"
"fdhF"	"4"	"A"	"05"	"1"	"B"	"10"	"1"	"0C"	"19"	"1"	"0E"	"37"
"fdhF"	"4"	"A"	"05"	"1"	"B"	"10"	"1"	"0C"	"19"	"1"	"0E"	"38"
"prpB"	"8"	"A"	"05"	"2"	"B"	"10"	"1"	"0C"	"20"	"1"	"0E"	"39"
"prpB"	"8"	"A"	"05"	"2"	"B"	"10"	"1"	"0C"	"20"	"1"	"0E"	"40"
"yeaU"	"3"	"A"	"06"	"1"	"B"	"11"	"1"	"0C"	"21"	"1"	"0E"	"41"
"yeaU"	"3"	"A"	"06"	"1"	"B"	"11"	"1"	"0C"	"21"	"1"	"0E"	"42"
"lipB"	"7"	"A"	"06"	"2"	"B"	"11"	"1"	"0C"	"22"	"1"	"0E"	"43"
"lipB"	"7"	"A"	"06"	"2"	"B"	"11"	"1"	"0C"	"22"	"1"	"0E"	"44"
"nudE"	"4"	"A"	"06"	"1"	"B"	"12"	"1"	"0C"	"23"	"1"	"0E"	"45"
"nudE"	"4"	"A"	"06"	"1"	"B"	"12"	"1"	"0C"	"23"	"1"	"0E"	"46"
"hyaA"	"8"	"A"	"06"	"2"	"B"	"12"	"1"	"0C"	"24"	"1"	"0E"	"47"
"hyaA"	"8"	"A"	"06"	"2"	"B"	"12"	"1"	"0C"	"24"	"1"	"0E"	"48"
"yedX"	"3"	"A"	"07"	"1"	"B"	"13"	"1"	"0C"	"25"	"1"	"0E"	"49"
"yedX"	"3"	"A"	"07"	"1"	"B"	"13"	"1"	"0C"	"25"	"1"	"0E"	"50"
"ynfK"	"7"	"A"	"07"	"2"	"B"	"13"	"1"	"0C"	"26"	"1"	"0E"	"51"
"ynfK"	"7"	"A"	"07"	"2"	"B"	"13"	"1"	"0C"	"26"	"1"	"0E"	"52"
"yhhM"	"4"	"A"	"07"	"1"	"B"	"14"	"1"	"0C"	"27"	"1"	"0E"	"53"
"yhhM"	"4"	"A"	"07"	"1"	"B"	"14"	"1"	"0C"	"27"	"1"	"0E"	"54"
"ghrA"	"8"	"A"	"07"	"2"	"B"	"14"	"1"	"0C"	"28"	"1"	"0E"	"55"
"ghrA"	"8"	"A"	"07"	"2"	"B"	"14"	"1"	"0C"	"28"	"1"	"0E"	"56"
"ypdA"	"3"	"A"	"08"	"1"	"B"	"15"	"1"	"0C"	"29"	"1"	"0E"	"57"
"ypdA"	"3"	"A"	"08"	"1"	"B"	"15"	"1"	"0C"	"29"	"1"	"0E"	"58"
"intF"	"7"	"A"	"08"	"2"	"B"	"15"	"1"	"0C"	"30"	"1"	"0E"	"59"
"intF"	"7"	"A"	"08"	"2"	"B"	"15"	"1"	"0C"	"30"	"1"	"0E"	"60"
"sirA"	"4"	"A"	"08"	"1"	"B"	"16"	"1"	"0C"	"31"	"1"	"0E"	"61"
"sirA"	"4"	"A"	"08"	"1"	"B"	"16"	"1"	"0C"	"31"	"1"	"0E"	"62"
"valV"	"8"	"A"	"08"	"2"	"B"	"16"	"1"	"0C"	"32"	"1"	"0E"	"63"
"valV"	"8"	"A"	"08"	"2"	"B"	"16"	"1"	"0C"	"32"	"1"	"0E"	"64"
"yjiT"	"3"	"A"	"09"	"1"	"B"	"17"	"1"	"0C"	"33"	"1"	"0E"	"65"
"yjiT"	"3"	"A"	"09"	"1"	"B"	"17"	"1"	"0C"	"33"	"1"	"0E"	"66"
"menD"	"7"	"A"	"09"	"2"	"B"	"17"	"1"	"0C"	"34"	"1"	"0E"	"67"
"menD"	"7"	"A"	"09"	"2"	"B"	"17"	"1"	"0C"	"34"	"1"	"0E"	"68"
"norR"	"4"	"A"	"09"	"1"	"B"	"18"	"1"	"0C"	"35"	"1"	"0E"	"69"
"norR"	"4"	"A"	"09"	"1"	"B"	"18"	"1"	"0C"	"35"	"1"	"0E"	"70"
"yeeI"	"8"	"A"	"09"	"2"	"B"	"18"	"1"	"0C"	"36"	"1"	"0E"	"71"
"yeeI"	"8"	"A"	"09"	"2"	"B"	"18"	"1"	"0C"	"36"	"1"	"0E"	"72"
"citT"	"3"	"A"	"10"	"1"	"B"	"19"	"1"	"0C"	"37"	"1"	"0E"	"73"
"citT"	"3"	"A"	"10"	"1"	"B"	"19"	"1"	"0C"	"37"	"1"	"0E"	"74"
"menF"	"7"	"A"	"10"	"2"	"B"	"19"	"1"	"0C"	"38"	"1"	"0E"	"75"
"menF"	"7"	"A"	"10"	"2"	"B"	"19"	"1"	"0C"	"38"	"1"	"0E"	"76"
"ygbI"	"4"	"A"	"10"	"1"	"B"	"20"	"1"	"0C"	"39"	"1"	"0E"	"77"
"ygbI"	"4"	"A"	"10"	"1"	"B"	"20"	"1"	"0C"	"39"	"1"	"0E"	"78"
"asnV"	"8"	"A"	"10"	"2"	"B"	"20"	"1"	"0C"	"40"	"1"	"0E"	"79"
"asnV"	"8"	"A"	"10"	"2"	"B"	"20"	"1"	"0C"	"40"	"1"	"0E"	"80"
"galE"	"3"	"A"	"11"	"1"	"B"	"21"	"1"	"0C"	"41"	"1"	"0E"	"81"
"galE"	"3"	"A"	"11"	"1"	"B"	"21"	"1"	"0C"	"41"	"1"	"0E"	"82"
"folC"	"7"	"A"	"11"	"2"	"B"	"21"	"1"	"0C"	"42"	"1"	"0E"	"83"
"folC"	"7"	"A"	"11"	"2"	"B"	"21"	"1"	"0C"	"42"	"1"	"0E"	"84"
"ssuE"	"4"	"A"	"11"	"1"	"B"	"22"	"1"	"0C"	"43"	"1"	"0E"	"85"
"ssuE"	"4"	"A"	"11"	"1"	"B"	"22"	"1"	"0C"	"43"	"1"	"0E"	"86"
"yejH"	"8"	"A"	"11"	"2"	"B"	"22"	"1"	"0C"	"44"	"1"	"0E"	"87"
"yejH"	"8"	"A"	"11"	"2"	"B"	"22"	"1"	"0C"	"44"	"1"	"0E"	"88"
"Empty"	"3"	"A"	"12"	"1"	"B"	"23"	"1"	"0C"	"45"	"1"	"0E"	"89"
"Empty"	"3"	"A"	"12"	"1"	"B"	"23"	"1"	"0C"	"45"	"1"	"0E"	"90"
"Empty"	"7"	"A"	"12"	"2"	"B"	"23"	"1"	"0C"	"46"	"1"	"0E"	"91"
"Empty"	"7"	"A"	"12"	"2"	"B"	"23"	"1"	"0C"	"46"	"1"	"0E"	"92"
"Empty"	"4"	"A"	"12"	"1"	"B"	"24"	"1"	"0C"	"47"	"1"	"0E"	"93"
"Empty"	"4"	"A"	"12"	"1"	"B"	"24"	"1"	"0C"	"47"	"1"	"0E"	"94"
"Empty"	"8"	"A"	"12"	"2"	"B"	"24"	"1"	"0C"	"48"	"1"	"0E"	"95"
"Empty"	"8"	"A"	"12"	"2"	"B"	"24"	"1"	"0C"	"48"	"1"	"0E"	"96"
"ycjL"	"3"	"A"	"01"	"1"	"B"	"01"	"1"	"0C"	"01"	"1"	"0F"	"01"
"yhiL"	"19"	"A"	"01"	"5"	"B"	"01"	"2"	"0C"	"01"	"2"	"0F"	"02"
"yigI"	"7"	"A"	"01"	"2"	"B"	"01"	"1"	"0C"	"02"	"1"	"0F"	"03"
"yhiL"	"19"	"A"	"01"	"5"	"B"	"01"	"2"	"0C"	"02"	"2"	"0F"	"04"
"nuoM"	"4"	"A"	"01"	"1"	"B"	"02"	"1"	"0C"	"03"	"1"	"0F"	"05"
"mdtH"	"20"	"A"	"01"	"5"	"B"	"02"	"2"	"0C"	"03"	"2"	"0F"	"06"
"yhbQ"	"8"	"A"	"01"	"2"	"B"	"02"	"1"	"0C"	"04"	"1"	"0F"	"07"
"mdtH"	"20"	"A"	"01"	"5"	"B"	"02"	"2"	"0C"	"04"	"2"	"0F"	"08"
"ycjX"	"3"	"A"	"02"	"1"	"B"	"03"	"1"	"0C"	"05"	"1"	"0F"	"09"
"hdeA"	"19"	"A"	"02"	"5"	"B"	"03"	"2"	"0C"	"05"	"2"	"0F"	"10"
"rhtB"	"7"	"A"	"02"	"2"	"B"	"03"	"1"	"0C"	"06"	"1"	"0F"	"11"
"hdeA"	"19"	"A"	"02"	"5"	"B"	"03"	"2"	"0C"	"06"	"2"	"0F"	"12"
"insB_4"	"4"	"A"	"02"	"1"	"B"	"04"	"1"	"0C"	"07"	"1"	"0F"	"13"
"ygjD"	"20"	"A"	"02"	"5"	"B"	"04"	"2"	"0C"	"07"	"2"	"0F"	"14"
"yhbU"	"8"	"A"	"02"	"2"	"B"	"04"	"1"	"0C"	"08"	"1"	"0F"	"15"
"ygjD"	"20"	"A"	"02"	"5"	"B"	"04"	"2"	"0C"	"08"	"2"	"0F"	"16"
"yncE"	"3"	"A"	"03"	"1"	"B"	"05"	"1"	"0C"	"09"	"1"	"0F"	"17"
"yhjB"	"19"	"A"	"03"	"5"	"B"	"05"	"2"	"0C"	"09"	"2"	"0F"	"18"
"hemB"	"7"	"A"	"03"	"2"	"B"	"05"	"1"	"0C"	"10"	"1"	"0F"	"19"
"yhjB"	"19"	"A"	"03"	"5"	"B"	"05"	"2"	"0C"	"10"	"2"	"0F"	"20"
"hydN"	"4"	"A"	"03"	"1"	"B"	"06"	"1"	"0C"	"11"	"1"	"0F"	"21"
"yjfY"	"20"	"A"	"03"	"5"	"B"	"06"	"2"	"0C"	"11"	"2"	"0F"	"22"
"b0671"	"8"	"A"	"03"	"2"	"B"	"06"	"1"	"0C"	"12"	"1"	"0F"	"23"
"yjfY"	"20"	"A"	"03"	"5"	"B"	"06"	"2"	"0C"	"12"	"2"	"0F"	"24"
"yneJ"	"3"	"A"	"04"	"1"	"B"	"07"	"1"	"0C"	"13"	"1"	"0F"	"25"
"yhjR"	"19"	"A"	"04"	"5"	"B"	"07"	"2"	"0C"	"13"	"2"	"0F"	"26"
"entD"	"7"	"A"	"04"	"2"	"B"	"07"	"1"	"0C"	"14"	"1"	"0F"	"27"
"yhjR"	"19"	"A"	"04"	"5"	"B"	"07"	"2"	"0C"	"14"	"2"	"0F"	"28"
"hycB"	"4"	"A"	"04"	"1"	"B"	"08"	"1"	"0C"	"15"	"1"	"0F"	"29"
"rrnD"	"20"	"A"	"04"	"5"	"B"	"08"	"2"	"0C"	"15"	"2"	"0F"	"30"
"rhsE"	"8"	"A"	"04"	"2"	"B"	"08"	"1"	"0C"	"16"	"1"	"0F"	"31"
"rrnD"	"20"	"A"	"04"	"5"	"B"	"08"	"2"	"0C"	"16"	"2"	"0F"	"32"
"ydiQ"	"3"	"A"	"05"	"1"	"B"	"09"	"1"	"0C"	"17"	"1"	"0F"	"33"
"yiaF"	"19"	"A"	"05"	"5"	"B"	"09"	"2"	"0C"	"17"	"2"	"0F"	"34"
"lipA"	"7"	"A"	"05"	"2"	"B"	"09"	"1"	"0C"	"18"	"1"	"0F"	"35"
"yiaF"	"19"	"A"	"05"	"5"	"B"	"09"	"2"	"0C"	"18"	"2"	"0F"	"36"
"fdhF"	"4"	"A"	"05"	"1"	"B"	"10"	"1"	"0C"	"19"	"1"	"0F"	"37"
"ftsZ"	"20"	"A"	"05"	"5"	"B"	"10"	"2"	"0C"	"19"	"2"	"0F"	"38"
"prpB"	"8"	"A"	"05"	"2"	"B"	"10"	"1"	"0C"	"20"	"1"	"0F"	"39"
"ftsZ"	"20"	"A"	"05"	"5"	"B"	"10"	"2"	"0C"	"20"	"2"	"0F"	"40"
"yeaU"	"3"	"A"	"06"	"1"	"B"	"11"	"1"	"0C"	"21"	"1"	"0F"	"41"
"yiaJ"	"19"	"A"	"06"	"5"	"B"	"11"	"2"	"0C"	"21"	"2"	"0F"	"42"
"lipB"	"7"	"A"	"06"	"2"	"B"	"11"	"1"	"0C"	"22"	"1"	"0F"	"43"
"yiaJ"	"19"	"A"	"06"	"5"	"B"	"11"	"2"	"0C"	"22"	"2"	"0F"	"44"
"nudE"	"4"	"A"	"06"	"1"	"B"	"12"	"1"	"0C"	"23"	"1"	"0F"	"45"
"fliF"	"20"	"A"	"06"	"5"	"B"	"12"	"2"	"0C"	"23"	"2"	"0F"	"46"
"hyaA"	"8"	"A"	"06"	"2"	"B"	"12"	"1"	"0C"	"24"	"1"	"0F"	"47"
"fliF"	"20"	"A"	"06"	"5"	"B"	"12"	"2"	"0C"	"24"	"2"	"0F"	"48"
"yedX"	"3"	"A"	"07"	"1"	"B"	"13"	"1"	"0C"	"25"	"1"	"0F"	"49"
"yiaT"	"19"	"A"	"07"	"5"	"B"	"13"	"2"	"0C"	"25"	"2"	"0F"	"50"
"ynfK"	"7"	"A"	"07"	"2"	"B"	"13"	"1"	"0C"	"26"	"1"	"0F"	"51"
"yiaT"	"19"	"A"	"07"	"5"	"B"	"13"	"2"	"0C"	"26"	"2"	"0F"	"52"
"yhhM"	"4"	"A"	"07"	"1"	"B"	"14"	"1"	"0C"	"27"	"1"	"0F"	"53"
"phoR"	"20"	"A"	"07"	"5"	"B"	"14"	"2"	"0C"	"27"	"2"	"0F"	"54"
"ghrA"	"8"	"A"	"07"	"2"	"B"	"14"	"1"	"0C"	"28"	"1"	"0F"	"55"
"phoR"	"20"	"A"	"07"	"5"	"B"	"14"	"2"	"0C"	"28"	"2"	"0F"	"56"
"ypdA"	"3"	"A"	"08"	"1"	"B"	"15"	"1"	"0C"	"29"	"1"	"0F"	"57"
"yidK"	"19"	"A"	"08"	"5"	"B"	"15"	"2"	"0C"	"29"	"2"	"0F"	"58"
"intF"	"7"	"A"	"08"	"2"	"B"	"15"	"1"	"0C"	"30"	"1"	"0F"	"59"
"yidK"	"19"	"A"	"08"	"5"	"B"	"15"	"2"	"0C"	"30"	"2"	"0F"	"60"
"sirA"	"4"	"A"	"08"	"1"	"B"	"16"	"1"	"0C"	"31"	"1"	"0F"	"61"
"clpX"	"20"	"A"	"08"	"5"	"B"	"16"	"2"	"0C"	"31"	"2"	"0F"	"62"
"valV"	"8"	"A"	"08"	"2"	"B"	"16"	"1"	"0C"	"32"	"1"	"0F"	"63"
"clpX"	"20"	"A"	"08"	"5"	"B"	"16"	"2"	"0C"	"32"	"2"	"0F"	"64"
