Promoter,Sulfamethoxazine.12,Sulfisoxazole.12,Ampicillin.14,Cefadroxil.14,Ceftriaxzone.12,Colistin.12,DIP.14,Dirithromycin.12,Erythromycin.12,Linezolid.12,Mecillinam.12,Metronidazole.12,Minocycline.14,Neomycin.12,PolymyxinB.12,Rifampicin.14,SPR741.12,Sulfadimethoxine.14,Sulfamethoxazole.14,Sulfathiazole.14,D.cycloserine.14,FusidicAcid.14,Novobiocin.14,Sulfathiazole.18,Trimethoprim.18,Ampicillin.18,Cefazolin.14,Cefoxitin.14,Ceftriaxone.14,Chloramphenicol.18,DIP.18,Dirithromycin.14,Erythromycin.18,Linezolid.18,Mecillinam.14,Metronidazole.18,Minocycline.18,Neomycin.18,Norfloxacin.12,Rifampicin.14.1,Rifapentine.18,MitomycinC.18,A22.12,Ampicillin.14.1,Azithromycin.12,Dcycloserine.14,Doxycycline.12,Furazolidone.12,PBnonapeptide.12,PenicillinG,Spectinomycin.14,Sulfamethazine.14,Sulfamethoxazole.12,Sulfamethoxazole.12.1,A22.14,Azithromycin.14,Cefadroxil.14.1,Cefmetazole.14,Cefoxime.14,Cefoxitin.14.1,Cerulenin.14,D.cycloserine.18,Doxycycline.14,Nitrofurantoin.14,Novobiocin.18,Paraquat.14,PBnonapeptide.14,Rifabutin.14,SodiumBicarbonate.25,Sulfamethoxazole.14.1,Sulfamethoxazole.14.2,A22.18,Apramycin.14,Azithromycin.18,CCCP.18,Cefadroxil.18,Cefmetazole.18,Cefoxitin.18,Cerulenin.18,Doxycycline.18,Enoxacin.18,Furazolidone.18,Imipenem.12,Nitrofurantoin.18,Paraquat.18,PBnonapeptide.18,PF5081090.18,Rifabutin.18,SodiumBicarbonate.12,Sulfamethoxazole.18,Sulfamethoxazole.18.1,Cefmetazole.12,Chloramphenicol.12,Cinoxacin.12,Ciprofloxacin.14,NalidixicAcid.12,Streptomycin.12,Sulfadimethoxine.12,Tetracycline.12,Thiamphenicol.18,Triclosan.12,Lincomycin.14,Sulfamethoxazine.14,Sulfisoxazole.14,CHIR090.14,Chloramphenicol.14,Cinoxacin.14,EDTA.14,Meropenem.14,NalidixicAcid.14,Streptomycin.14,Tetracycline.14,Thiamphenicol.14,Triclosan.14,Rifabutin.12,Sulfamethoxazine.18,Sulfisoxazole.18,Ampicillin.18.1,Apramycin.18,Cefmetazole.14.1,Ceftriaxone.18,CHIR090.18,Chloramphenicol.18.1,Cinoxacin.18,Ciprofloxacin.18,Gentamicin.18,Meropenem.18,PenicillinG.18,PolymyxinB.14,PolymyxinB.18,Streptomycin.18,Sulfadimethoxine.18,Tetracycline.18,Thiamphenicol.12,Thiamphenicol.18.1,Triclosan.18,Trimethoprim.18.1,Fosfomycin,Rifampicin.12,Sulfamethoxazole.12.2,Sulfathiazole.12,Cholesterol20,Cholesterol40,Sulfamethizole.10,Spectomycin.4
ygfF,-0.481737734,-0.399838022,-0.489211321,-0.974782708,0.130151513,0.271266573,-0.034053416,-0.425790538,0.06052838,-0.644808807,0.180482923,-0.205829199,-0.132508242,-0.592796006,-0.606455112,-0.899427255,-0.942593637,0.188892321,-0.69550595,-0.601426135,-0.585234544,0.47056939,0.91020575,-0.247104255,-0.54981021,-0.056304773,-0.993210617,-1.292686869,-0.748309494,0.713963495,-0.329632923,0.537039679,0.211873492,0.494555253,0.853772378,-0.508917157,0.389096723,1.05599165,-0.186208741,0.347925246,0.522180223,-0.33927856,-0.022947972,-0.862681498,-0.486883939,0.008948197,0.008187607,-0.239225078,0.245726135,0.259934438,0.377589326,0.005647917,0.390315921,-0.389735881,0.650000121,0.415126864,-0.184414491,-0.055789768,0.71348358,-0.484713019,0.055933352,-0.177888399,-0.361052339,-0.324057861,0.675703601,0.019688256,-0.484234748,-0.152669531,0.123666372,0.793669491,0.544885047,0.196838517,0.172506905,1.309694604,0.710180776,-0.552050102,-0.346891541,1.44343822,0.968964276,0.767164641,-0.468876431,-0.874238951,0.640762025,0.116820632,0.321625922,0.520074098,-0.683655317,0.794118015,0.41106495,0.551014395,0.948598607,0.117268169,1.121671779,-0.320818981,-0.977114618,-0.112810164,-0.441900894,-0.392828301,-0.01822702,0.482757564,-0.413935975,0.898498381,0.615055554,-0.273791549,0.157217449,0.949665164,-0.571246653,-0.099319215,0.699410979,0.040170938,-1.467959838,0.177580187,0.227799104,-0.051379953,-0.171104783,-0.395868472,0.02770391,-0.197629139,-0.620018803,-0.492648299,0.748960871,1.515483523,0.67012867,-0.207380181,0.063642164,0.665396599,0.379693836,0.463620673,-0.345076463,0.53887638,0.237483725,0.553646506,0.076847408,0.519472023,0.384065128,-0.537115529,1.735457674,-0.377987987,-0.631029225,-0.988668251,-0.406847045,-0.234038656,0.158321042,-0.387369633,0.395970191
manX,-1.077470612,2.226172317,1.575737333,-0.023307646,0.492600114,-0.492748858,2.32965106,0.219972152,-0.536525427,-0.931063454,-0.448644359,0.763318752,-1.441853237,0.657353036,1.459534948,1.043393447,-0.617052573,-1.64582564,-0.440195479,1.695148849,-0.181632159,0.135869546,0.104072067,0.417732298,-0.766827154,1.681969575,-0.142193855,-0.624548388,1.119830542,-0.754336891,3.288211364,-0.541142286,-0.818104042,-0.722507451,-1.337008697,0.118433271,-0.258273001,1.481587715,-0.902325262,-1.290907355,0.035170869,-0.329080624,-0.234415991,-0.853750367,-0.46209412,0.44972419,-0.400798282,-0.468885546,-0.405988419,-0.92883622,-1.112662126,1.883181537,-1.520628798,-2.291903934,-0.668751684,0.095966697,-0.637376911,-0.213615524,-0.883276069,0.634039807,-0.172908044,-0.495026,-1.134623931,1.751519316,-0.000153136,0.953580108,1.08386617,0.698448418,-0.221567055,-1.37654535,-0.693528695,-1.173751214,-0.244163831,-1.317993176,0.304976003,-1.290631068,-0.588881255,0.61931208,-0.263598922,-1.247348397,-0.490148253,-0.199368296,-0.556412274,-0.363652209,-1.075809685,-0.400310443,-1.232288385,-0.13303272,-1.007257711,-0.114720513,-0.85758053,0.282284449,-0.658347141,0.384626984,-0.143134782,3.461075573,0.181584002,-1.060933429,-0.868202736,-0.429947266,-0.630518046,-1.024636765,-0.743292295,0.845017208,-1.383035629,-1.109942309,1.522293555,0.008376817,-1.065001055,6.865164469,2.002505867,-1.276040958,-1.336023265,-1.013962091,1.076933078,-0.980290812,0.500225807,-0.866561634,1.474785759,-1.060619101,1.039971794,-2.010669404,-1.360660044,5.848497616,2.170733225,-1.049614431,0.606752044,0.491344382,0.748866455,0.765972814,0.417466277,-1.736542956,-1.538916216,-1.514600301,-1.392162537,0.373044123,2.067869645,-0.729830928,0.290439194,-0.646307517,2.378171962,3.82236357,1.873895101,-0.441688721,-0.14003925
bcsE,1.293111275,0.340368878,0.606883311,-0.225587714,-0.660019384,-1.465033783,0.66035044,0.018678178,-0.349567644,-0.319001164,-0.011519497,0.155642936,-0.506244054,0.091543511,1.857874283,-0.017256603,0.492566323,-1.352936913,-0.019302045,0.614280019,1.584074264,0.715289055,-0.381472839,0.357457414,2.345726726,0.355008895,0.78673666,1.085952563,0.360643384,-0.68220261,1.719369199,0.382682906,1.061022312,-0.682046909,-0.523258776,1.306634005,0.736669252,-0.157406379,-0.127404332,-0.549833417,0.07582641,-0.102217873,-0.347973182,-0.687757263,-0.52410772,-0.644374063,-0.600648897,-0.916379772,0.246884302,-0.520550396,-0.196481456,0.432694331,-1.294323287,-0.198637299,-0.918427165,-0.213516183,-0.820870397,0.73791622,-0.128396783,1.340840213,-0.373180924,1.371020104,-0.018146514,1.312412253,0.181582502,0.627227581,-0.951591493,0.877541,1.918974202,-1.582596096,0.90926977,0.056790559,0.565671622,-0.7780011,0.465766371,-0.790623382,-0.580934574,0.388161986,0.153362182,-0.312136245,-0.569387445,-0.587430799,-1.532012075,1.402589963,0.103777326,-1.532781664,-1.537929453,-0.7536479,2.38578823,0.336313009,0.194993734,-1.434453946,-0.893017356,0.281502779,-0.854971133,-1.614687315,-0.438532526,0.497760706,0.004867038,-0.336821507,0.12026849,-0.711598383,0.99838519,1.373539524,-1.331207148,-0.812136974,0.114688396,-0.29055052,-1.155228503,0.755677732,-1.638418647,0.335982284,-0.757134003,-0.963423985,0.170848399,0.277599414,0.091335305,-1.139172189,-0.293010262,-0.237394501,-0.934657457,0.589096842,0.008755693,-0.513298283,0.307370616,-1.250052274,-1.015428202,-0.028364623,-1.819385129,1.282089465,-1.201084604,-0.595141192,0.375369962,-1.071029846,-1.192692961,-1.044226981,0.167249853,-0.198696362,-0.189751258,0.395538892,1.64812616,-0.044687781,-0.130080082,0.394921779,4.030210935
tyrP,0.002530318,-0.187796347,0.826999043,0.75910545,0.227987807,-0.900977755,0.952223211,0.313872923,0.284739189,1.541812654,-1.172800834,0.605351756,-0.6456511,1.951004481,2.118042834,-0.343430951,-0.264302441,-0.007407459,0.221685947,0.820766938,-0.943924309,-0.42405462,-0.780172149,-0.861434332,0.017684258,0.069549642,-0.2898178,0.519173237,0.703205157,0.522955126,0.168084466,-0.426641667,0.170146934,0.647722854,-1.190034429,-0.026541743,-0.765966314,0.20582099,0.265496101,-0.900677494,0.768885588,0.013819972,-1.315346968,-1.086363795,-0.034575899,-2.581476926,0.347524164,-0.77182392,-1.702423934,0.24841754,-0.667977262,0.145065021,-0.494707316,-0.428726509,-1.842475495,-0.06878908,-0.710781045,-0.438943168,-0.416553703,-0.112575877,-0.260728905,-0.86225971,0.398369817,0.407718217,-0.092822512,-0.99879407,-1.783195243,-0.222955716,-0.840679169,-0.334469178,0.337925391,-0.421180291,-0.016366774,-0.330059532,-0.150494167,-1.849835803,-0.060545045,-0.107344033,-1.721271316,-0.636468575,0.796726599,-1.645330906,-1.669521365,-1.378798592,-0.33639115,-0.944694728,-0.626308214,-0.504993103,0.355609911,-0.174507049,-1.184837306,-0.460570271,1.683930534,3.18253792,-0.158246252,1.242652058,-1.235716615,-1.81026514,1.135773559,0.787863036,-0.098008665,-0.425328019,0.025056261,-0.165579322,-1.652291509,1.139544578,3.372787442,-0.796123152,-1.924936381,2.374783753,-1.385116879,0.77773826,0.559720102,-0.656521114,3.196835625,-0.564396353,-1.169464238,-1.558895088,-1.205932141,0.583469026,-0.449875708,-0.453220312,-0.04950145,1.807965805,1.407555032,-0.316508757,-2.424019811,1.224935636,-1.845045587,0.4326915,0.328534564,0.098109809,0.638791844,2.169825856,0.296352207,-0.720262073,0.330800158,0.864000698,1.720783089,-0.144977916,-0.573591312,0.050186042,-0.141871658,0.310163496,1.539556544
yiaG,0.148275742,3.135847824,1.93933946,0.157582145,0.594240114,-1.286553676,0.608993298,-1.134269674,-1.697688708,-1.091457359,0.47424866,-1.348099194,-2.831618517,0.351752394,0.292334972,0.011167625,-0.270752204,0.274436539,2.759247047,1.859680848,-0.367664582,-0.55694109,-0.652486541,1.792901702,2.880587218,1.956787309,0.796870861,5.098684482,0.799571302,0.170557962,1.440737363,-0.366025315,-0.085575923,1.498009162,0.544164141,1.248440561,-0.882975665,-0.981551434,-0.553880924,-1.910525821,-0.271254301,-1.23424036,-1.12753226,-0.539512241,-1.949209814,-1.86859125,-1.275296313,-1.410381139,0.403780443,0.888294038,-0.398279697,1.347264334,-0.906538252,-0.09181374,-1.456820974,-1.486798052,-0.620389998,-1.045832883,1.354384065,-0.123152204,0.02512264,1.620076402,0.441841589,0.998030469,1.128665337,-0.642877569,-0.444869191,0.21929508,1.074552768,1.615669633,0.681751899,-0.701715789,-0.915432356,-1.320442052,-0.135038532,-0.694758982,1.962860652,1.678821313,-2.968609808,-0.098704697,-1.20563625,-1.560167224,-0.229651715,-0.311362384,-0.692481606,-2.122734983,0.313170905,-1.037431861,2.459848122,0.900836575,0.024858164,-1.557362161,-1.411377091,-0.79304746,-0.72010595,-0.65317749,-1.236388848,-1.196805172,-1.324716131,-0.278331717,-0.652535761,-1.226498268,0.657342702,1.039511628,-0.455309867,-1.360240713,-0.310077799,0.38286799,-1.647230045,0.101095164,-2.169014902,0.266525005,0.641705972,-1.455666166,-0.835538018,0.798920614,0.110046288,-0.099633232,-1.81771214,0.669662669,0.603544506,0.448204617,-1.039435799,-1.185632505,-1.534815259,-1.500063615,-1.620067563,1.246279679,-2.651677546,-0.172567032,-0.283575873,1.028737032,-0.784885748,0.137526305,-0.090171196,-0.141986988,-0.364562839,1.749275201,0.040621559,1.311929269,1.963398791,2.655499459,0.583986152,2.662524971,0.853938531
srlA,-0.647489749,3.984073102,1.620255273,2.537938555,-0.079138666,-0.856519129,2.477618099,-0.258170993,0.152002944,-0.622784955,-0.548438583,-0.092006347,0.326117703,1.709934909,0.96355732,3.07984809,0.08387431,-1.044405075,-0.28574413,2.890814153,-1.105636738,-0.713439881,-0.918610872,0.24515346,-1.05754181,1.602009576,0.674774315,2.327950102,0.988622222,-0.567320853,0.083178745,-0.411357849,-0.307333878,-0.383549182,0.357095171,1.222488219,-0.549039849,0.154452543,-0.477571731,-0.303837205,-0.289525805,-0.769291653,-0.610175102,-0.437432877,-0.351069596,-1.222970278,-0.456503577,-0.110691269,0.823018129,-0.747500341,-0.844706001,3.072400924,-1.51685698,-0.921622678,-0.577729173,-0.693358161,-0.225555717,0.054650006,0.732274458,1.817357531,-0.23046617,-0.661022954,-0.797041189,1.590340096,-0.723685827,0.488566152,-0.52997467,1.407049393,0.6567729,-1.046910065,-1.054792339,-0.515841065,0.431649288,-0.689490593,-0.444193352,-0.791362826,0.556713875,0.74076937,-0.841815625,-0.835855105,-0.968541065,-0.445846193,-1.003771242,-0.272489966,-0.498853642,-0.277712269,-0.392279917,-0.058633794,-1.247275669,-0.611663539,-1.064065977,1.441571247,-0.455686752,-0.556018361,-0.529249173,2.577939515,0.433494962,-0.912970182,-0.76886749,-0.949857456,-0.107772116,-0.90441419,-0.97945401,2.578381779,-0.994575569,-0.63758983,-0.389320652,-0.362634284,-0.49509058,0.751224238,1.547471404,-0.866516535,-0.697862722,-1.172145131,-0.202166724,0.122380776,0.36789909,-0.920946901,1.439067262,0.951897643,2.339195024,0.417215615,-0.874319215,-0.05973853,-0.949477499,0.206847623,-1.388336617,-0.495557162,-0.976587278,1.097536113,1.25098777,-0.392736377,-1.175551897,-0.868086755,-0.720963544,1.050837132,-0.223660777,-0.032041108,-0.183445903,-0.191089448,2.217769574,2.226265125,0.402438335,0.448437059,-0.703090308
yiaU,-0.202345346,0.473016927,-0.954770031,0.226731729,-0.512268471,-0.115215222,0.007200062,-0.502642241,-0.340331229,-0.630316284,0.229253077,-0.413693139,-0.787229627,0.350322392,-0.116452275,-0.724496461,0.385173431,0.136800976,-0.371177413,-0.38496943,-0.106819333,-0.530831588,0.737326066,-1.016868913,-0.625897713,-0.126669097,0.481879812,3.022373496,-0.32873297,0.144974188,0.001323528,0.571519487,0.393924785,0.845089959,0.638964613,1.711199943,-0.439393027,0.360746294,-0.438108106,0.436444656,-0.117293486,-0.407305604,-0.066908372,0.346087812,-0.369016636,-0.598616185,-0.099120877,-0.365706222,-0.074569144,1.197262697,0.113398403,-0.617662554,-0.627173555,-0.508197344,-0.424929011,0.105344283,0.232625911,0.235992266,0.671092124,-0.529079547,0.579252663,0.330587108,0.649752213,-0.930490992,0.704955253,0.575554862,-0.530244888,-0.010947715,-0.461446371,0.153751499,-0.470600755,0.187242054,0.76832567,0.329506104,1.154638979,-0.008747574,-0.628476985,0.750195354,0.02857857,1.060639115,0.172409957,-0.183184046,0.164457912,0.096088382,0.265904996,1.366747524,1.168128126,0.102587338,0.415119427,0.336106341,-0.319619495,-0.322785723,-0.460858841,-0.027215728,0.262538054,-0.024306291,0.490450492,-0.441644697,-0.731358523,-0.999314505,0.273612251,-0.883155888,-0.644632807,-0.515054923,0.240581406,-0.381221036,0.156759647,1.068442668,1.09077857,0.406340488,0.064524006,-0.049470013,0.481653845,-0.09077776,0.126799691,1.077361865,-0.94184359,0.189317979,-0.450277355,-0.199786988,-0.281407117,1.155943031,-0.381227577,0.08888282,-0.219673374,0.117578853,-0.588404486,0.033698811,-0.433762594,0.012635641,-0.030905837,0.478380797,-0.417115971,-0.221870281,-0.089945669,-0.657816767,0.229587091,0.261851102,-0.175755118,-0.323895066,-0.524072739,-0.129612334,-0.758994008,0.614599321,-0.56234979
yahO,1.025555868,3.155202905,1.803918645,2.334614346,0.786006369,-1.062315054,1.723749837,-1.59891377,-0.805264054,-1.163007526,-0.937116703,-0.730665221,-1.668033207,-0.812959377,-0.682093466,0.186874029,-0.773344482,-0.664294183,0.550021247,2.861252243,0.068552936,-0.745905988,-0.839639806,2.212346099,-0.060995584,2.325670311,2.05028183,0.265282378,2.236433081,-0.025295029,0.792344425,-0.273790179,0.101439949,-0.99920076,-1.108065416,0.09437848,-1.077204276,-0.936296469,-0.848708032,-1.375587367,-0.731198937,-0.621481812,-1.135225348,-0.247486723,-1.193701417,-1.11124631,0.313832903,-0.611168878,1.60779128,-0.287606303,1.588925365,1.686319952,-0.255037677,-0.028390348,-1.16981879,-0.668689667,-0.382378241,0.575185255,-0.808255268,0.466023419,-0.020057733,0.019795598,1.916898955,-0.063569647,-0.964500498,0.038377946,0.58517834,-0.662932804,4.73354971,0.691342176,-1.015412952,-0.309255874,-0.569487509,-0.368351533,-0.983719521,-0.660240138,0.293271328,0.128170237,-1.229364467,0.78379165,-0.810780395,-1.445385724,-0.615268818,-0.993888045,-0.282826153,-0.003127132,-0.0193489,-1.344962115,-0.52782551,0.497730384,-0.822225251,-1.06864994,-0.940062815,-0.602508926,-0.700670338,-0.113243488,-0.832531591,-0.645175598,-0.467768797,-0.892910603,-0.605477746,-0.55183448,-0.741978945,1.830966564,0.393860087,-1.256681965,-1.038912116,-1.894983413,-0.7892057,-0.070425952,0.271536492,1.9900816,-0.594919023,-1.168805688,-0.600036116,0.462246406,1.786553089,0.782072254,-0.449875119,-0.373859825,1.801932581,0.217907674,-0.693332325,-0.34005786,0.573572451,-0.852500467,-1.705419361,-0.178573424,-1.491244102,-0.782404391,-0.988496244,-0.196214505,0.562612822,-0.876012414,-0.452402556,0.419414512,0.041654214,-0.567916392,-0.815665933,-0.387757601,2.836793047,4.251119665,3.745663357,-0.132955467,1.74101363
pgmI,1.771417754,-0.010056556,-0.695352017,-0.283189381,-0.33238065,-0.100171966,-0.388567246,0.188354983,-0.03393315,-0.487302771,-0.212783288,-0.45833336,-1.290946233,-0.544267519,-0.202594063,-0.948993334,-0.110977624,1.126113217,0.234305413,-0.534725172,-0.512084553,0.354348652,0.023975921,0.190712209,0.441388882,0.021975248,0.318996008,0.096211732,-0.512384579,-0.374505138,-0.737432881,0.244485187,0.016301026,-0.585206767,0.096392588,1.407023286,-0.226224738,-0.600636011,-0.381849171,0.100717079,-0.31423399,-0.054046105,-0.503116698,-0.138107139,0.23649424,-0.312239009,0.144527053,0.299961098,0.345781197,-0.377436067,0.361685366,0.569239291,-0.131083277,0.381789403,-0.023119976,0.767372051,0.120928465,0.116091043,-0.543348212,-0.623273643,0.373087522,-0.314698803,1.187249857,-1.007879343,-0.2035983,0.758296787,-0.708804144,-0.268373198,2.035214123,0.302032307,-0.096391155,0.567711813,0.722504215,0.272020508,0.502154435,0.089670412,-0.011008311,0.121722044,0.752631317,0.389829631,-0.049063976,0.051484317,0.789560321,0.124769479,0.588248693,0.074963122,1.25799197,0.225961487,-0.9062592,1.936405496,1.860903646,-0.351425594,-0.057745013,-0.068139349,0.188772756,0.362673331,-0.390075155,0.489392265,0.399485972,-0.687706593,-0.25538239,-0.634515195,-0.491668852,-0.322582115,0.277842725,-0.0679913,-0.58401606,-0.611893667,-0.214957002,0.026420565,0.003159282,0.339770565,-0.211082765,0.021648767,-0.13303305,0.666241854,-0.76093938,-0.014996734,-0.702491122,-0.740692618,-0.271669585,0.483674305,-0.228773288,-0.085259211,1.066555374,0.349381028,-0.73916298,-0.25606108,-0.713727277,-0.173183618,-0.395064303,1.047465815,0.071954037,-0.085526431,0.010927658,-0.641847911,0.124005289,0.097730118,0.015171288,-0.1457976,-0.23353118,-0.840600803,-0.596179477,-0.271668576,-0.759562659
b1437,-0.196768939,-0.70578854,-0.883518194,-0.190722396,0.126333151,0.338489148,-0.29198701,0.532727463,-0.160632893,0.039591324,0.664599078,0.201102672,0.179249032,-0.325459004,-0.282221679,-0.962239781,-0.429758353,0.570488801,-0.434948948,-1.012463001,-0.75991724,-0.590806535,0.00858483,-1.038201412,-0.726754605,-0.213572266,-0.065491064,-0.131034088,-0.411948664,-0.052527256,-0.933629217,0.82506571,0.207594186,-0.323696805,0.316921144,1.169575405,0.560756221,-0.010286603,-0.128346526,0.96960655,-0.102594134,0.157895011,0.250168467,-0.29632735,0.114984236,0.385023608,0.033091252,0.891176639,0.000328997,-0.338198682,0.393073631,-0.23343346,-0.333500717,-0.128570661,0.009717773,0.057062884,0.620002153,0.381393353,0.046545491,-0.065235976,0.06140731,-0.363837184,0.106980561,-0.413480268,0.133845251,1.162939496,-0.097658056,-0.480034455,0.736442013,0.356547266,0.004122362,0.643397229,0.710879853,0.218653091,1.103536408,1.061644383,0.187530236,0.699722476,0.93456698,0.386502174,-0.471329518,0.643756497,0.457302251,0.030407618,0.662141679,-0.085775043,0.496196771,0.296436427,-0.484125936,1.046692483,0.382345336,0.776609187,0.590567416,-0.157230728,0.032386055,0.834746451,0.257940606,0.485262563,-0.186213039,-0.291158041,-0.029395564,0.135256249,-0.368058507,-0.680166434,-0.259152895,0.422317424,-0.200974416,-0.494480543,0.806165617,0.2622396,-0.15586952,-0.374829205,0.550144075,0.626674258,0.196630513,0.123646783,-0.71087882,0.030451853,-0.220934264,0.268783337,-0.212457329,0.153055446,0.050195618,-0.029020829,0.07776272,0.365039359,0.588475522,0.073559922,0.307001329,0.181127642,-0.285003859,0.699215686,-0.225912653,0.457493763,0.531864043,-0.459344921,-0.198910899,-0.607933324,0.026862963,-0.549818842,-0.621789845,-1.108999901,-0.734040299,-0.30877762,-0.241453921
yidL,0.403897046,0.602805242,-0.381250034,0.554011661,0.284355365,0.05115284,-0.377480612,0.239703196,0.081822069,-0.113292893,0.394465257,-0.03264055,-0.036266503,-0.312289648,0.045462392,-0.625528134,0.17122168,0.198152179,-0.172747073,-0.824725948,-0.640333521,0.051202286,0.039428438,-0.207966666,0.318882519,-0.135168955,0.699726892,0.633027384,0.237213252,-0.176499752,-0.187210364,0.493761674,0.300054592,0.074662949,-0.176146183,0.793772967,0.035756692,0.011821045,-0.355953855,0.524413121,0.241472183,-0.346325232,-0.089448547,-0.195018871,-0.298297035,0.261775959,-0.125307502,0.136473952,0.195222633,0.305256006,0.301686622,-0.335557234,0.145042306,0.410250216,0.108307616,0.015398598,0.202381354,0.276398286,-0.456801672,-0.4928805,-0.365727008,-0.309212727,-0.127846389,-0.249778937,-0.335278437,0.855445292,-0.50875898,-0.31493255,0.969009455,0.076655088,-0.037539659,1.28671753,0.433701744,0.228327363,1.207387679,0.906636625,0.470882303,0.780610463,1.427022683,0.294459522,-0.423876667,-0.121594196,0.349943098,-0.036646463,1.305390358,-0.417707392,0.731676254,0.216301785,-0.480842264,1.231524633,0.378998467,0.179887336,0.033578185,0.15410682,-0.308052083,0.341488814,-0.162049327,0.018492757,-0.233071119,-0.318077065,-0.339190695,-0.370227454,-0.152823315,-0.150064542,0.302870909,-0.136233156,-0.309209885,-0.346364813,0.256611051,-0.020546144,-0.19696793,-0.157168469,0.232740426,-0.036831331,0.028935494,0.878257747,-0.642240831,-0.296069097,-0.648508992,0.153286851,0.132538761,0.103232872,-0.269773749,-0.052210677,-0.113091299,-0.140931699,-0.470923025,-0.247348117,-0.535453646,-0.032797241,-0.23545759,-0.335694415,-0.412779429,0.014329016,-0.140481496,-0.365430693,-0.403325614,-0.629703106,0.179698445,-0.29042454,-0.272317945,-0.775571004,-0.39159503,-0.180467191,-0.080653063
yncA,3.248945117,0.332716524,0.056624276,0.618974099,0.134400591,-1.677553557,-0.196669736,-0.869140953,-0.620776679,0.23706107,-0.073559196,0.493452934,-0.610323607,-0.042977025,-0.035204436,-0.610146404,0.910057014,-0.368146178,-0.15556136,-0.008366479,0.441380074,-0.645048677,-0.197242223,-0.25602882,-0.442859302,0.452394387,0.901880996,-0.304899766,-0.223677408,1.111433907,0.93152924,-0.905484799,-0.188682033,-0.064871185,0.292433045,1.80631778,0.054746338,0.49278591,-0.830646725,-0.511039104,-0.386906903,0.125744273,0.156525675,0.235517615,-0.270384907,0.130274029,-0.308765094,-0.05770457,-0.120920781,1.427767026,-0.047091925,0.095841634,-0.604708759,-0.098957919,-0.116017035,-0.26103242,-0.5126415,-1.043304296,-0.555146108,-0.813379816,-0.460720132,0.122618787,0.388291796,-0.093294948,-0.550973507,2.657515242,-0.506668449,-0.679923245,1.184492125,-0.8546161,-0.566425766,2.075171909,0.902586516,0.14766886,1.379206426,-0.057017415,0.360741447,1.509053033,1.623946825,1.049328036,-0.911873326,0.159376802,1.569774553,1.13579715,2.094439409,0.894459684,-0.120758967,0.338183659,-0.002480997,1.313828767,-0.132258665,-0.853493037,-0.992291326,-0.743738197,-0.649986773,0.1345746,-0.102756508,0.118859987,-0.046748819,-0.423146808,-0.081392943,-1.202049042,0.240042591,-0.041154876,0.800913262,-0.773744704,-0.799329373,0.191252193,-0.42379918,-0.273871577,0.436552555,0.076803946,-0.700724772,0.460901001,-0.849120711,0.590323999,-0.782465855,0.771175462,0.180670936,0.087369955,-0.116835994,0.738160243,-0.343766803,-0.612397724,-0.596113509,-0.16818293,-1.27344486,1.14779899,-0.303843505,-1.006482674,-1.01633661,-0.811811348,-0.554072544,-0.482798821,-0.561392059,-0.13491928,0.103139318,0.129307824,-0.221629561,-0.254510932,0.681165982,-0.345120964,-0.258387671,-0.126132589,-0.200583845
